2024-03-07 16:28:33,979 - root - INFO - Loading ...
2024-03-07 16:28:33,979 - root - INFO - Signal file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4001E0-PSG.edf
2024-03-07 16:28:33,979 - root - INFO - Annotation file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4001EC-Hypnogram.edf
2024-03-07 16:28:33,994 - root - INFO - Start datetime: 1989-04-24 16:13:00
2024-03-07 16:28:33,994 - root - INFO - File duration: 79500 sec
2024-03-07 16:28:33,995 - root - INFO - Epoch duration: 30.0 sec
2024-03-07 16:28:34,209 - root - INFO - Select channel: EEG Fpz-Cz
2024-03-07 16:28:34,209 - root - INFO - Select channel samples: 7950000
2024-03-07 16:28:34,209 - root - INFO - Sample rate: 100.0
2024-03-07 16:31:06,315 - root - INFO - Loading ...
2024-03-07 16:31:06,315 - root - INFO - Signal file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4001E0-PSG.edf
2024-03-07 16:31:06,315 - root - INFO - Annotation file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4001EC-Hypnogram.edf
2024-03-07 16:31:06,316 - root - INFO - Start datetime: 1989-04-24 16:13:00
2024-03-07 16:31:06,316 - root - INFO - File duration: 79500 sec
2024-03-07 16:31:06,317 - root - INFO - Epoch duration: 30.0 sec
2024-03-07 16:31:06,449 - root - INFO - Select channel: EEG Fpz-Cz
2024-03-07 16:31:06,449 - root - INFO - Select channel samples: 7950000
2024-03-07 16:31:06,449 - root - INFO - Sample rate: 100.0
2024-03-07 16:32:11,420 - root - INFO - Loading ...
2024-03-07 16:32:11,420 - root - INFO - Signal file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4001E0-PSG.edf
2024-03-07 16:32:11,420 - root - INFO - Annotation file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4001EC-Hypnogram.edf
2024-03-07 16:32:11,421 - root - INFO - Start datetime: 1989-04-24 16:13:00
2024-03-07 16:32:11,421 - root - INFO - File duration: 79500 sec
2024-03-07 16:32:11,421 - root - INFO - Epoch duration: 30.0 sec
2024-03-07 16:32:11,550 - root - INFO - Select channel: EEG Fpz-Cz
2024-03-07 16:32:11,550 - root - INFO - Select channel samples: 7950000
2024-03-07 16:32:11,551 - root - INFO - Sample rate: 100.0
2024-03-07 16:33:00,348 - root - INFO - Loading ...
2024-03-07 16:33:00,348 - root - INFO - Signal file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4001E0-PSG.edf
2024-03-07 16:33:00,348 - root - INFO - Annotation file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4001EC-Hypnogram.edf
2024-03-07 16:33:00,349 - root - INFO - Start datetime: 1989-04-24 16:13:00
2024-03-07 16:33:00,349 - root - INFO - File duration: 79500 sec
2024-03-07 16:33:00,350 - root - INFO - Epoch duration: 30.0 sec
2024-03-07 16:33:00,481 - root - INFO - Select channel: EEG Fpz-Cz
2024-03-07 16:33:00,481 - root - INFO - Select channel samples: 7950000
2024-03-07 16:33:00,481 - root - INFO - Sample rate: 100.0
2024-03-07 16:33:00,482 - root - INFO - Include onset:0, duration:30630, label:0 (Sleep stage W)
2024-03-07 16:33:00,483 - root - INFO - Include onset:33390, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,483 - root - INFO - Include onset:33420, duration:90, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:33510, duration:1890, label:3 (Sleep stage 4)
2024-03-07 16:33:00,484 - root - INFO - Include onset:35400, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,484 - root - INFO - Include onset:35430, duration:210, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:35640, duration:60, label:2 (Sleep stage 2)
2024-03-07 16:33:00,484 - root - INFO - Include onset:35700, duration:90, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:35790, duration:150, label:2 (Sleep stage 2)
2024-03-07 16:33:00,484 - root - INFO - Include onset:35940, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:35970, duration:870, label:4 (Sleep stage R)
2024-03-07 16:33:00,484 - root - INFO - Include onset:36840, duration:180, label:1 (Sleep stage 1)
2024-03-07 16:33:00,484 - root - INFO - Include onset:37020, duration:240, label:2 (Sleep stage 2)
2024-03-07 16:33:00,484 - root - INFO - Include onset:37260, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:37290, duration:120, label:1 (Sleep stage 1)
2024-03-07 16:33:00,484 - root - INFO - Include onset:37410, duration:90, label:2 (Sleep stage 2)
2024-03-07 16:33:00,484 - root - INFO - Include onset:37500, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,484 - root - INFO - Include onset:37530, duration:930, label:2 (Sleep stage 2)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38460, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38490, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38520, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38580, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38610, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38640, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38670, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38700, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38730, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,484 - root - INFO - Include onset:38760, duration:150, label:2 (Sleep stage 2)
2024-03-07 16:33:00,485 - root - INFO - Include onset:38910, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,485 - root - INFO - Include onset:38970, duration:90, label:3 (Sleep stage 4)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39060, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39120, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39150, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39180, duration:60, label:3 (Sleep stage 4)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39240, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39300, duration:180, label:3 (Sleep stage 4)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39480, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39540, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39570, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39600, duration:270, label:3 (Sleep stage 4)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39870, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39900, duration:60, label:2 (Sleep stage 2)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39960, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,485 - root - INFO - Include onset:39990, duration:210, label:2 (Sleep stage 2)
2024-03-07 16:33:00,485 - root - INFO - Include onset:40200, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,485 - root - INFO - Include onset:40230, duration:60, label:2 (Sleep stage 2)
2024-03-07 16:33:00,485 - root - INFO - Include onset:40290, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,485 - root - INFO - Include onset:40320, duration:180, label:2 (Sleep stage 2)
2024-03-07 16:33:00,485 - root - INFO - Include onset:40500, duration:870, label:4 (Sleep stage R)
2024-03-07 16:33:00,485 - root - INFO - Include onset:41370, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,485 - root - INFO - Include onset:41400, duration:60, label:1 (Sleep stage 1)
2024-03-07 16:33:00,485 - root - INFO - Include onset:41460, duration:30, label:0 (Sleep stage W)
2024-03-07 16:33:00,485 - root - INFO - Include onset:41490, duration:120, label:1 (Sleep stage 1)
2024-03-07 16:33:00,485 - root - INFO - Include onset:41610, duration:870, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:42480, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,486 - root - INFO - Include onset:42510, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:42540, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,486 - root - INFO - Include onset:42570, duration:300, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:42870, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:42900, duration:390, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43290, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43320, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43350, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43380, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43410, duration:180, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43590, duration:90, label:3 (Sleep stage 4)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43680, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43710, duration:210, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43920, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:43980, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44010, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44040, duration:180, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44220, duration:60, label:3 (Sleep stage 4)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44280, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44340, duration:60, label:3 (Sleep stage 4)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44400, duration:120, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44520, duration:120, label:2 (Sleep stage 2)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44640, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,486 - root - INFO - Include onset:44670, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,487 - root - INFO - Include onset:44700, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,487 - root - INFO - Include onset:44730, duration:240, label:4 (Sleep stage R)
2024-03-07 16:33:00,487 - root - INFO - Include onset:44970, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,487 - root - INFO - Include onset:45000, duration:510, label:4 (Sleep stage R)
2024-03-07 16:33:00,487 - root - INFO - Include onset:45510, duration:30, label:0 (Sleep stage W)
2024-03-07 16:33:00,487 - root - INFO - Include onset:45540, duration:120, label:1 (Sleep stage 1)
2024-03-07 16:33:00,487 - root - INFO - Include onset:45660, duration:480, label:0 (Sleep stage W)
2024-03-07 16:33:00,487 - root - INFO - Include onset:46140, duration:90, label:1 (Sleep stage 1)
2024-03-07 16:33:00,487 - root - INFO - Include onset:46230, duration:30, label:0 (Sleep stage W)
2024-03-07 16:33:00,487 - root - INFO - Include onset:46260, duration:120, label:1 (Sleep stage 1)
2024-03-07 16:33:00,487 - root - INFO - Include onset:46380, duration:690, label:2 (Sleep stage 2)
2024-03-07 16:33:00,487 - root - INFO - Include onset:47070, duration:60, label:0 (Sleep stage W)
2024-03-07 16:33:00,487 - root - INFO - Include onset:47130, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,487 - root - INFO - Include onset:47160, duration:990, label:2 (Sleep stage 2)
2024-03-07 16:33:00,487 - root - INFO - Include onset:48150, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,487 - root - INFO - Include onset:48180, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,487 - root - INFO - Include onset:48210, duration:90, label:3 (Sleep stage 3)
2024-03-07 16:33:00,487 - root - INFO - Include onset:48300, duration:120, label:2 (Sleep stage 2)
2024-03-07 16:33:00,487 - root - INFO - Include onset:48420, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,487 - root - INFO - Include onset:48480, duration:60, label:2 (Sleep stage 2)
2024-03-07 16:33:00,487 - root - INFO - Include onset:48540, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,487 - root - INFO - Include onset:48570, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,488 - root - INFO - Include onset:48600, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,488 - root - INFO - Include onset:48630, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,488 - root - INFO - Include onset:48660, duration:120, label:3 (Sleep stage 3)
2024-03-07 16:33:00,488 - root - INFO - Include onset:48780, duration:210, label:2 (Sleep stage 2)
2024-03-07 16:33:00,488 - root - INFO - Include onset:48990, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,488 - root - INFO - Include onset:49020, duration:120, label:2 (Sleep stage 2)
2024-03-07 16:33:00,488 - root - INFO - Include onset:49140, duration:60, label:1 (Sleep stage 1)
2024-03-07 16:33:00,488 - root - INFO - Include onset:49200, duration:990, label:4 (Sleep stage R)
2024-03-07 16:33:00,488 - root - INFO - Include onset:50190, duration:30, label:0 (Sleep stage W)
2024-03-07 16:33:00,488 - root - INFO - Include onset:50220, duration:150, label:1 (Sleep stage 1)
2024-03-07 16:33:00,488 - root - INFO - Include onset:50370, duration:270, label:4 (Sleep stage R)
2024-03-07 16:33:00,488 - root - INFO - Include onset:50640, duration:510, label:0 (Sleep stage W)
2024-03-07 16:33:00,488 - root - INFO - Include onset:51150, duration:90, label:1 (Sleep stage 1)
2024-03-07 16:33:00,488 - root - INFO - Include onset:51240, duration:300, label:0 (Sleep stage W)
2024-03-07 16:33:00,488 - root - INFO - Include onset:51540, duration:30, label:1 (Sleep stage 1)
2024-03-07 16:33:00,488 - root - INFO - Include onset:51570, duration:540, label:0 (Sleep stage W)
2024-03-07 16:33:00,488 - root - INFO - Include onset:52110, duration:150, label:1 (Sleep stage 1)
2024-03-07 16:33:00,488 - root - INFO - Include onset:52260, duration:27240, label:0 (Sleep stage W)
2024-03-07 16:33:00,488 - root - INFO - Include onset:79500, duration:6900, label:6 (Sleep stage ?)
2024-03-07 16:33:00,500 - root - INFO - Data before selection: (2650, 3000), (2650,)
2024-03-07 16:33:00,502 - root - INFO - Data after selection: (841, 3000), (841,)
2024-03-07 16:33:00,522 - root - INFO - 
=======================================

2024-03-07 16:33:00,522 - root - INFO - Loading ...
2024-03-07 16:33:00,522 - root - INFO - Signal file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4002E0-PSG.edf
2024-03-07 16:33:00,522 - root - INFO - Annotation file: /home/gccn6333/Téléchargements/sleep-edf-database-expanded-1.0.0/sleep-cassette/SC4002EC-Hypnogram.edf
2024-03-07 16:33:00,523 - root - INFO - Start datetime: 1989-04-25 14:50:00
2024-03-07 16:33:00,523 - root - INFO - File duration: 84900 sec
2024-03-07 16:33:00,523 - root - INFO - Epoch duration: 30.0 sec
2024-03-07 16:33:00,634 - root - INFO - Select channel: EEG Fpz-Cz
2024-03-07 16:33:00,634 - root - INFO - Select channel samples: 8490000
2024-03-07 16:33:00,634 - root - INFO - Sample rate: 100.0
2024-03-07 16:33:00,635 - root - INFO - Include onset:0, duration:26070, label:0 (Sleep stage W)
2024-03-07 16:33:00,635 - root - INFO - Include onset:26070, duration:90, label:1 (Sleep stage 1)
2024-03-07 16:33:00,635 - root - INFO - Include onset:26160, duration:510, label:2 (Sleep stage 2)
2024-03-07 16:33:00,635 - root - INFO - Include onset:26670, duration:270, label:3 (Sleep stage 3)
2024-03-07 16:33:00,635 - root - INFO - Include onset:26940, duration:1140, label:3 (Sleep stage 4)
2024-03-07 16:33:00,635 - root - INFO - Include onset:28080, duration:30, label:5 (Movement time)
2024-03-07 16:33:00,635 - root - INFO - Include onset:28110, duration:120, label:3 (Sleep stage 3)
2024-03-07 16:33:00,635 - root - INFO - Include onset:28230, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,635 - root - INFO - Include onset:28260, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,635 - root - INFO - Include onset:28290, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,635 - root - INFO - Include onset:28320, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,635 - root - INFO - Include onset:28350, duration:900, label:3 (Sleep stage 4)
2024-03-07 16:33:00,635 - root - INFO - Include onset:29250, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:29310, duration:240, label:2 (Sleep stage 2)
2024-03-07 16:33:00,636 - root - INFO - Include onset:29550, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:29580, duration:150, label:2 (Sleep stage 2)
2024-03-07 16:33:00,636 - root - INFO - Include onset:29730, duration:90, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:29820, duration:210, label:2 (Sleep stage 2)
2024-03-07 16:33:00,636 - root - INFO - Include onset:30030, duration:600, label:4 (Sleep stage R)
2024-03-07 16:33:00,636 - root - INFO - Include onset:30630, duration:480, label:2 (Sleep stage 2)
2024-03-07 16:33:00,636 - root - INFO - Include onset:31110, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:31140, duration:120, label:2 (Sleep stage 2)
2024-03-07 16:33:00,636 - root - INFO - Include onset:31260, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:31290, duration:30, label:2 (Sleep stage 2)
2024-03-07 16:33:00,636 - root - INFO - Include onset:31320, duration:120, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:31440, duration:1110, label:3 (Sleep stage 4)
2024-03-07 16:33:00,636 - root - INFO - Include onset:32550, duration:240, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:32790, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,636 - root - INFO - Include onset:32820, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:32880, duration:90, label:3 (Sleep stage 4)
2024-03-07 16:33:00,636 - root - INFO - Include onset:32970, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33000, duration:90, label:3 (Sleep stage 4)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33090, duration:180, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33270, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33300, duration:60, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33360, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33390, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33420, duration:30, label:3 (Sleep stage 4)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33450, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,636 - root - INFO - Include onset:33480, duration:30, label:0 (Sleep stage W)
2024-03-07 16:33:00,637 - root - INFO - Include onset:33510, duration:60, label:1 (Sleep stage 1)
2024-03-07 16:33:00,637 - root - INFO - Include onset:33570, duration:300, label:2 (Sleep stage 2)
2024-03-07 16:33:00,637 - root - INFO - Include onset:33870, duration:30, label:3 (Sleep stage 3)
2024-03-07 16:33:00,637 - root - INFO - Include onset:33900, duration:120, label:2 (Sleep stage 2)
2024-03-07 16:33:00,637 - root - INFO - Include onset:34020, duration:270, label:4 (Sleep stage R)
2024-03-07 16:33:00,637 - root - INFO - Include onset:34290, duration:30, label:0 (Sleep stage W)
2024-03-07 16:33:00,637 - root - INFO - Include onset:34320, duration:30, label:1 (Sleep stage 1)
